3.18,210
3.19,186.667
3.2,203.333
3.21,158.333
3.22,175
3.23,180
3.24,188.333
3.25,178.333
3.26,208.333
3.27,158.333
3.28,168.333
3.29,166.667
3.3,173.333
3.31,143.333
3.32,146.667
3.33,138.333
3.34,155
3.35,113.333
3.36,126.667
3.37,135
3.38,133.333
3.39,121.667
3.4,140
3.41,136.667
3.42,115
3.43,106.667
3.44,130
3.45,130
3.46,113.333
3.47,113.333
3.48,103.333
3.49,91.6667
3.5,116.667
3.51,111.667
3.52,103.333
3.53,103.333
3.54,100
3.55,98.3333
3.56,88.3333
3.57,95
3.58,88.3333
3.59,83.3333
3.6,108.333
3.61,65
3.62,83.3333
3.63,96.6667
3.64,88.3333
3.65,90
3.66,68.3333
3.67,83.3333
3.68,73.3333
3.69,75
3.7,83.3333
3.71,78.3333
3.72,101.667
3.73,83.3333
3.74,68.3333
3.75,88.3333
3.76,76.6667
3.77,55
3.78,61.6667
3.79,51.6667
3.8,65
3.81,55
3.82,58.3333
3.83,41.6667
3.84,68.3333
3.85,65
3.86,55
3.87,51.6667
3.88,63.3333
3.89,50
3.9,45
3.91,38.3333
3.92,45
3.93,60
3.94,50
3.95,48.3333
3.96,38.3333
3.97,50
3.98,40
3.99,55
4,35

