0.03,488685
0.04,185568
0.05,67671.7
0.06,42971.7
0.07,39451.7
0.08,38631.7
0.09,40643.3
0.1,42483.3
0.11,45968.3
0.12,48278.3
0.13,51473.3
0.14,54810
0.15,58631.7
0.16,61775
0.17,65011.7
0.18,68603.3
0.19,71773.3
0.2,74943.3
0.21,78326.7
0.22,82903.3
0.23,85696.7
0.24,89546.7
0.25,92771.7
0.26,95985
0.27,99863.3
0.28,102913
0.29,107653
0.3,109932
0.31,112907
0.32,116302
0.33,120372
0.34,123125
0.35,125602
0.36,129507
0.37,131868
0.38,135857
0.39,138797
0.4,141828
0.41,143970
0.42,146227
0.43,150265
0.44,152578
0.45,154710
0.46,157133
0.47,159705
0.48,162502
0.49,164678
0.5,167413
0.51,168605
0.52,170907
0.53,172358
0.54,172510
0.55,171995
0.56,172333
0.57,169493
0.58,166928
0.59,162202
0.6,151392
0.61,138158
0.62,121407
0.63,103422
0.64,85940
0.65,70628.3
0.66,58785
0.67,49570
0.68,41755
0.69,36996.7
0.7,32591.7
0.71,29025
0.72,26140
0.73,22983.3
0.74,21586.7
0.75,19175
0.76,17518.3
0.77,16061.7
0.78,14885
0.79,13715
0.8,12700
0.81,11643.3
0.82,10950
0.83,10350
0.84,9640
0.85,9043.33
0.86,8350
0.87,7636.67
0.88,7330
0.89,6898.33
0.9,6630
0.91,6211.67
0.92,5835
0.93,5465
0.94,5346.67
0.95,5111.67
0.96,4665
0.97,4571.67
0.98,4313.33
0.99,4046.67
1,3816.67
1.01,3728.33
1.02,3536.67
1.03,3458.33
1.04,3191.67
1.05,3031.67
1.06,2893.33
1.07,2731.67
1.08,2723.33
1.09,2526.67
1.1,2376.67
1.11,2273.33
1.12,2186.67
1.13,2100
1.14,2098.33
1.15,2048.33
1.16,1946.67
1.17,1733.33
1.18,1791.67
1.19,1716.67
1.2,1530
1.21,1618.33
1.22,1521.67
1.23,1463.33
1.24,1326.67
1.25,1305
1.26,1296.67
1.27,1213.33
1.28,1193.33
1.29,1141.67
1.3,1146.67
1.31,1076.67
1.32,1020
1.33,960
1.34,895
1.35,900
1.36,871.667
1.37,863.333
1.38,825
1.39,831.667
1.4,773.333
1.41,775
1.42,711.667
1.43,748.333
1.44,691.667
1.45,690
1.46,595
1.47,591.667
1.48,593.333
1.49,551.667
1.5,523.333
1.51,511.667
1.52,480
1.53,481.667
1.54,505
1.55,466.667
1.56,485
1.57,453.333
1.58,478.333
1.59,436.667
1.6,391.667
1.61,443.333
1.62,353.333
1.63,368.333
1.64,358.333
1.65,330
1.66,353.333
1.67,340
1.68,303.333
1.69,308.333
1.7,295
1.71,290
1.72,298.333
1.73,258.333
1.74,248.333
1.75,278.333
1.76,218.333
1.77,203.333
1.78,226.667
1.79,233.333
1.8,230
1.81,226.667
1.82,251.667
1.83,235
1.84,188.333
1.85,196.667
1.86,178.333
1.87,196.667
1.88,176.667
1.89,180
1.9,181.667
1.91,173.333
1.92,150
1.93,153.333
1.94,131.667
1.95,138.333
1.96,195
1.97,200
1.98,118.333
1.99,168.333
2,145
2.01,146.667
2.02,128.333
2.03,150
2.04,153.333
2.05,135
2.06,125
2.07,96.6667
2.08,108.333
2.09,138.333
2.1,105
2.11,111.667
2.12,110
2.13,121.667
2.14,110
2.15,163.333
2.16,83.3333
2.17,110
2.18,106.667
2.19,98.3333
2.2,86.6667
2.21,113.333
2.22,105
2.23,88.3333
2.24,83.3333
2.25,75
2.26,88.3333
2.27,55
2.28,95
2.29,88.3333
2.3,73.3333
2.31,68.3333
2.32,90
2.33,98.3333
2.34,98.3333
2.35,78.3333
2.36,78.3333
2.37,68.3333
2.38,98.3333
2.39,80
2.4,76.6667
2.41,53.3333
2.42,58.3333
2.43,71.6667
2.44,71.6667
2.45,78.3333
2.46,55
2.47,65
2.48,71.6667
2.49,78.3333
2.5,51.6667
2.51,76.6667
2.52,65
2.53,70
2.54,66.6667
2.55,65
2.56,78.3333
2.57,56.6667
2.58,46.6667
2.59,55
2.6,86.6667
2.61,56.6667
2.62,53.3333
2.63,83.3333
2.64,75
2.65,45
2.66,63.3333
2.67,55
2.68,58.3333
2.69,58.3333
2.7,55
2.71,48.3333
2.72,48.3333
2.73,55
2.74,63.3333
2.75,38.3333
2.76,53.3333
2.77,40
2.78,48.3333
2.79,38.3333
2.8,46.6667
2.81,55
2.82,48.3333
2.83,50
2.84,58.3333
2.85,51.6667
2.86,38.3333
2.87,50
2.88,38.3333
2.89,56.6667
2.9,58.3333
2.91,48.3333
2.92,35
2.93,50
2.94,56.6667
2.95,55
2.96,36.6667
2.97,40
2.98,48.3333
2.99,48.3333
3,41.6667
3.01,48.3333
3.02,46.6667
3.03,41.6667
3.04,51.6667
3.05,61.6667
3.06,43.3333
3.07,45
3.08,45
3.09,40
3.1,40
3.11,31.6667
3.12,56.6667
3.13,48.3333
3.14,38.3333
3.15,45
3.16,43.3333
3.17,50
3.18,36.6667
3.19,33.3333
3.2,21.6667
3.21,38.3333
3.22,41.6667
3.23,40
3.24,23.3333
3.25,41.6667
3.26,43.3333
3.27,41.6667
3.28,35
3.29,33.3333
3.3,40
3.31,36.6667
3.32,40
3.33,28.3333
3.34,33.3333
3.35,33.3333
3.36,31.6667
3.37,30
3.38,28.3333
3.39,30
3.4,33.3333
3.41,50
3.42,15
3.43,36.6667
3.44,28.3333
3.45,41.6667
3.46,20
3.47,26.6667
3.48,25
3.49,38.3333
3.5,15
3.51,33.3333
3.52,20
3.53,25
3.54,28.3333
3.55,28.3333
3.56,21.6667
3.57,31.6667
3.58,26.6667
3.59,18.3333
3.6,20
3.61,21.6667
3.62,31.6667
3.63,23.3333
3.64,33.3333
3.65,16.6667
3.66,31.6667
3.67,28.3333
3.68,21.6667
3.69,26.6667
3.7,28.3333
3.71,30
3.72,16.6667
3.73,16.6667
3.74,25
3.75,28.3333
3.76,21.6667
3.77,16.6667
3.78,23.3333
3.79,26.6667
3.8,25
3.81,25
3.82,23.3333
3.83,18.3333
3.84,28.3333
3.85,16.6667
3.86,36.6667
3.87,23.3333
3.88,28.3333
3.89,31.6667
3.9,18.3333
3.91,31.6667
3.92,30
3.93,16.6667
3.94,23.3333
3.95,18.3333
3.96,15
3.97,10
3.98,13.3333
3.99,15
4,26.6667
4.01,11.6667
4.02,13.3333
4.03,21.6667
4.04,13.3333
4.05,16.6667
4.06,8.33333
4.07,15
4.08,33.3333
4.09,18.3333
4.1,6.66667
4.11,18.3333
4.12,20
4.13,15
4.14,10
4.15,13.3333
4.16,18.3333
4.17,10
4.18,16.6667
4.19,13.3333
4.2,8.33333
4.21,23.3333
4.22,13.3333
4.23,13.3333
4.24,5
4.25,11.6667
4.26,8.33333
4.27,5
4.28,6.66667
4.29,16.6667
4.3,13.3333
4.31,20
4.32,6.66667
4.33,11.6667
4.34,8.33333
4.35,15
4.36,20
4.37,15
4.38,10
4.39,15
4.4,5
4.41,10
4.42,13.3333
4.43,5
4.44,13.3333
4.45,5
4.46,13.3333
4.47,6.66667
4.48,11.6667
4.49,1.66667
4.5,16.6667
4.51,6.66667
4.52,8.33333
4.53,10
4.54,1.66667
4.55,13.3333
4.56,8.33333
4.57,11.6667
4.58,6.66667
4.59,1.66667
4.6,8.33333
4.61,5
4.62,6.66667
4.63,11.6667
4.64,1.66667
4.65,13.3333
4.66,15
4.67,5
4.68,6.66667
4.69,1.66667
4.7,6.66667
4.71,6.66667
4.72,3.33333
4.73,3.33333
4.74,6.66667
4.75,6.66667
4.76,1.66667
4.77,3.33333
4.78,6.66667
4.79,6.66667
4.8,1.66667
4.81,5
4.82,3.33333
4.83,5
4.84,3.33333
4.85,3.33333
4.86,10
4.87,3.33333
4.88,6.66667
4.89,3.33333
4.9,3.33333
4.91,5
4.92,5
4.93,1.66667
4.94,10
4.95,6.66667
4.96,3.33333
4.97,1.66667
4.98,3.33333
4.99,8.33333
5,3.33333
